StationId,StationName,City,State,Status,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,22-05-2019,35.19,88.42,0.95,9.29,4.81,11.48,0.53,6.3,30.1,1.63,13.31,7.58,97,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,23-05-2019,41.24,91.84,1.6,9.5,4.87,7.11,0.53,3.92,30.1,1.29,7.69,0.85,94,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,24-05-2019,39,87.94,0.55,0.72,0.26,0.51,0.52,5.72,27.87,3.63,15.07,2.85,80,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,25-05-2019,46.23,132.34,0.73,20.39,9.02,4.7,0.6,9.18,22.67,1.48,19.4,10.74,108,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,26-05-2019,51.89,149.33,0.5,62.41,33.23,24.02,0.71,16.8,14.92,4.14,45.18,7.51,133,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,27-05-2019,41.79,128.9,0.36,53.18,28.18,15.44,0.61,9,18.93,3.97,47.56,8.23,122,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,28-05-2019,40.8,130.25,0.4,57.88,30.78,11.99,0.58,6.17,19.02,0.72,17.96,2.79,117,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,29-05-2019,48.19,151.79,0.53,63.04,33.42,20.08,0.75,12.81,18.36,3.86,55.31,16.36,134,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,30-05-2019,39.88,121.57,0.79,37.37,18.61,23.89,0.78,12.22,28.37,0.99,5.26,0.47,122,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,31-05-2019,24.2,93.11,0.38,31.25,16.58,10.58,0.58,4.67,31.55,1.65,7.81,0.42,105,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,01-06-2019,31.15,85.26,0.38,37.16,19.66,9.77,0.57,4.28,26.1,2.05,14.22,7.22,84,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,02-06-2019,36.15,110.08,0.37,37.4,19.81,9.43,0.53,5.5,27.6,1.81,13.1,5.83,101,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,03-06-2019,25.41,71.84,0.41,30.54,16.17,8.28,0.43,5.36,24.65,0.76,2.15,5.56,88,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,04-06-2019,20.64,53.12,0.41,37.15,19.66,7.95,0.48,3.19,30.27,1.1,3.7,12.5,58,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,05-06-2019,29.25,87.15,0.27,40.17,21.4,6.26,0.51,5.16,20.44,1.1,3.7,12.5,65,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,07-06-2019,24.8,53.32,0.37,35.19,18.8,6.82,0.49,7.41,25.38,2.25,22.18,1.89,70,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,12-06-2019,5.83,34.95,0.44,30.47,16.16,5.92,0.4,2.7,21.73,0.14,1.33,0.89,35,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,13-06-2019,10.95,34.84,0.5,33.59,17.69,6.07,0.39,3.18,15.17,0.1,1.49,0.14,32,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,14-06-2019,18.19,44.23,0.94,22.84,10.12,6.81,0.4,3.92,13.21,0.09,0.84,0.1,37,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,15-06-2019,22.45,62.04,0.14,0.1,0.03,,0.38,5.92,15.68,0.61,2.56,0.42,60,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,16-06-2019,21.55,56.36,0.13,0.1,0.01,,0.38,2.57,13.95,0.5,0.69,0.04,59,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,17-06-2019,24,65.88,0.19,0.16,0.03,0.1,0.38,3.06,13.76,0.03,0.11,0.01,62,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,18-06-2019,23.88,66.1,0.67,0.7,0.14,0.28,0.39,3.13,13.96,0.16,1.5,0.27,64,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,19-06-2019,21.14,63.08,0.75,0.9,0.2,0.38,0.38,1.98,16.38,0.32,0.67,0.06,68,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,20-06-2019,19.29,59.39,0.97,0.74,0.27,0.26,0.37,3.34,17.25,0.33,0.61,0.37,54,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,21-06-2019,27.31,69.65,1.46,1.62,0.88,0.36,0.45,5.51,17.85,0.98,7.44,3.27,70,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,22-06-2019,25.61,45.19,2,1.98,2.12,,0.49,4.18,15.98,0.69,4.95,2.7,56,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,23-06-2019,23.82,48.43,1.93,1.9,1.92,,0.46,3.94,15.9,0.55,5.9,1.29,53,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,24-06-2019,25.94,55.77,2.89,3.69,2.02,1.85,0.66,7.46,17.01,1.82,17.38,13.53,46,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,25-06-2019,25.98,42.78,6.11,4.63,2.95,1.95,0.52,6.25,21.79,1.92,10.77,3.44,56,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,26-06-2019,17.96,37.66,2.04,1.88,1.82,,0.41,2.89,21.03,0.29,2.49,1.19,46,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,29-06-2019,12.64,25.32,0.16,5.42,2.6,2.61,0.37,3.77,12.73,0.07,1.17,0.12,29,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,01-07-2019,14.39,30.9,0.25,0.16,0.03,0.1,0.38,6.93,11.88,0.35,1.36,0.13,32,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,09-07-2019,14.66,37.96,1.81,0.17,0.83,0.25,0.36,4.62,11.82,0,0.04,0.01,37,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,21-07-2019,9.36,22.22,3.39,0.44,2,0.15,0.47,7.03,12.96,0.15,0.39,0.13,43,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,24-07-2019,8.79,25.93,1.26,0.38,0.4,0.23,0.47,2.14,9.58,0.13,0.57,0.02,37,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,27-07-2019,12.45,38.34,,,,,0.54,4.73,9.45,0.12,0.4,0.08,59,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,03-08-2019,6.1,15.23,2.66,27.1,15.46,0.18,0.3,3.25,5.08,0.15,2.82,0.12,33,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,04-08-2019,3.36,11.46,5.04,28.96,16.02,0.2,0.43,3.7,6.83,0.23,4.65,0.11,50,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,05-08-2019,6.43,15.9,8.92,27.76,16.13,41.11,0.27,2.97,6.34,0.2,1.82,0.65,32,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,06-08-2019,12.12,26.61,4.08,30.94,18.7,67.16,0.46,2.65,5.1,0.26,1.95,0.7,51,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,07-08-2019,10.32,25.46,3.91,29.96,17.86,51.47,0.29,2.24,5.08,0.19,1.49,0.4,32,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,08-08-2019,16.67,40.68,4.52,30.32,17.84,46.29,0.58,2.06,5.99,0.18,4.52,0.37,49,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,09-08-2019,16.47,46.68,1.36,29.45,15.64,42.51,0.2,1.54,7.49,0.23,5.34,0.25,54,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,10-08-2019,10.69,26.12,,28.53,14.84,41.21,0.42,1.71,7.25,0,2.6,0.08,45,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,13-08-2019,39.55,107.75,12.25,54.24,35.83,52.84,0.44,3.79,4.9,1.04,8.85,7.18,94,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,14-08-2019,24.43,67.43,10.21,42.69,26.84,53.77,0.05,2.91,6.37,0.48,6.7,1.98,94,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,15-08-2019,17.55,45.3,9.65,39.78,25.39,51.04,0,2.27,6.26,0.04,0.65,0.11,56,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,16-08-2019,18.82,61.17,25.18,49.34,38.04,42.69,0,2.6,4.9,0.14,1.01,0.85,49,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,18-08-2019,31.67,107.64,14.04,60.6,38.9,49.18,0.02,8.72,5.26,0.8,16.99,1.36,107,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,19-08-2019,29.66,91.25,11.81,53.27,35.13,77.98,0,5.37,4.43,2.07,27.21,14.85,93,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,20-08-2019,35.24,107.95,22.41,48.68,34.71,52.65,0.27,3.45,5.09,2.39,18.82,26.33,101,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,21-08-2019,33.33,94.53,11.4,49.9,32.84,45.29,1.39,4.18,5.3,0.83,4.3,5.4,92,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,22-08-2019,22.82,65.11,10.31,53.37,34.65,50.94,1.37,2.34,5.15,0.38,1.87,2.75,99,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,27-08-2019,20.47,68.8,2.57,12.11,2.24,4.9,0.42,1.5,11.93,0,0.29,0.01,64,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,30-08-2019,19.73,44.22,4.36,20.09,4.92,5.05,0.45,3.02,5.98,0.1,1.12,0.54,65,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,14-09-2019,18.57,45.21,0.82,,0,5.93,0.54,7.66,7.47,0.18,0.54,0.08,45,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,15-09-2019,17.69,34.72,3.01,,0,5.82,0.6,2.96,3.73,1.17,13.59,9.38,51,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,18-09-2019,26.16,42.41,2.73,,0.03,5.72,0.64,9.05,7.84,1.23,23.85,4.56,72,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,19-09-2019,21.5,33.71,1.49,,0,5.85,0.42,4.65,5.21,0.18,2.03,0.37,44,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,25-09-2019,15.55,29.26,1.47,,0,5.79,0.41,3.74,5.21,0.07,0.29,0.04,40,Good
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,26-09-2019,13.08,30.11,2.44,,0.03,5.88,0.64,15.01,9.27,1.24,4.74,0.39,66,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,13-11-2019,62.06,136.4,6.46,16.19,12.54,1.1,0.61,4.5,9.2,5.11,49.38,1.46,120,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,14-11-2019,70.78,146.15,5.59,15.88,11.85,0.83,0.57,4.97,6.27,7.99,80.95,1.08,130,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,15-11-2019,67.06,138.04,5.52,15.74,11.73,0.78,0.59,3.88,8.64,8.25,63.18,3.43,125,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,16-11-2019,66.62,143.5,6.03,15.6,11.96,0.74,0.6,3.28,7.11,12.34,101.34,2.25,136,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,17-11-2019,70.57,158.24,6.59,16.29,12.68,0.78,0.6,2.78,8.37,15.94,119.43,21.24,134,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,18-11-2019,75.04,164.22,5.39,16.44,12.01,0.55,0.7,2.45,11.82,21.24,131.12,12.08,143,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,19-11-2019,76.57,174.19,5.87,17.12,12.68,0.61,0.78,2.55,9.02,24.18,146.28,35.97,151,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,20-11-2019,75.19,170.06,5.14,15.14,11.18,0.83,0.75,3.14,11.67,13.6,68.69,8.41,158,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,21-11-2019,78.47,164.4,4.22,14.52,10.28,0.94,0.75,3.01,11.17,9.16,42.91,8.68,151,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,22-11-2019,69.31,159.53,5.41,15.04,11.29,1.05,0.77,3.9,13.49,9.23,46.85,5.8,143,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,23-11-2019,70.54,156.29,6.53,16.05,12.51,0.8,0.77,4.88,8.85,19.23,112.72,55.31,142,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,24-11-2019,76.08,160.64,6.06,16.19,12.29,0.59,0.78,2.72,12.97,14.66,92.73,51.87,144,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,25-11-2019,78.14,159.62,4.82,15.06,10.94,0.69,0.68,6.44,14.12,8.72,43.67,4.1,155,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,26-11-2019,76.36,153.54,4.14,14.08,10.01,0.97,0.65,1.89,14.2,6.8,40.82,2.99,157,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,27-11-2019,69.65,149.23,14.17,46.38,33.27,3.74,0.73,3.97,13.91,11.95,69.35,19.04,147,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,28-11-2019,73.32,153.31,27.75,94.37,67.07,6.77,0.79,9.73,14.32,11.5,60.07,26.86,141,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,29-11-2019,60.88,120.7,33.6,78.91,59.42,12.87,0.59,4.57,18.64,5.56,34.23,1.94,120,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,30-11-2019,64.67,162.38,14.12,21.99,17.21,3.17,0.72,4.99,14.68,10.8,50.8,8.54,131,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,01-12-2019,59.44,125.78,19.45,19.08,21.97,3.57,0.58,7.3,14.47,18.42,84.53,24.62,137,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,02-12-2019,45.08,85.97,14.59,17.04,17.94,4.22,0.45,6.9,13.01,7.08,42.08,2.42,90,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,03-12-2019,43.06,73.22,13.11,17.37,16.96,3.9,0.49,3.71,14.35,5.04,28.18,1.32,69,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,04-12-2019,74.68,136.05,22.83,28.28,28.95,5.5,0.62,5.33,20.46,8.03,34.18,1.81,129,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,05-12-2019,77.7,159.44,33.78,53,48.75,5.92,0.68,14.11,16.64,11.44,63.57,2.55,154,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,06-12-2019,80.52,168.93,48.52,55,58.75,4.99,0.9,17.59,17.85,14.6,105.58,29.74,160,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,07-12-2019,76.41,158.52,32.24,52.83,47.72,5.35,0.7,7.3,22.2,7.87,43.46,3.84,164,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,08-12-2019,62.97,142.01,39.25,50.48,50.73,5.72,0.72,8.08,17.98,10.68,64.53,24.82,143,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,09-12-2019,49.85,126.94,33.87,46.37,40.17,14.36,1.24,6.76,19.33,5.54,20.34,1.12,119,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,10-12-2019,68.34,131.03,46.06,50.67,54.96,6.22,0.89,7.45,14.97,11.68,92.7,23.88,122,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,11-12-2019,57.73,116.75,34.71,48.48,46.91,6.18,0.64,4.66,19.62,7.02,41.69,13,115,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,12-12-2019,48.99,111.81,32.11,47.51,44.78,6.07,0.71,4.73,18.17,5.6,38.6,1.78,109,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,13-12-2019,25.08,59.52,31.4,41.86,41.37,7.15,0.62,5.03,14.59,3.02,21.49,0.5,81,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,14-12-2019,35.9,88.49,31.84,47.28,44.51,5.66,0.55,6.17,17.2,2.48,16.97,0.28,72,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,17-12-2019,67.1,145.85,42.33,61.31,58.35,3.2,0.75,6.13,14.04,3.02,12.53,0.77,121,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,18-12-2019,74.61,158.39,50.61,59.31,62.32,4.84,0.81,10.95,16.71,5.29,35.36,25.72,138,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,04-03-2020,45.17,106.88,39.79,33.03,41.69,14.6,0.53,5.63,22.08,1.38,2.16,0.72,107,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,05-03-2020,57.28,138.08,43.21,50.68,53.17,8.59,0.58,10.65,20.56,6,58.48,40.41,112,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,06-03-2020,35.07,86.97,36.91,33.05,39.97,9.7,0.43,2.39,18.58,2.65,16.75,2.61,110,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,07-03-2020,36.92,97.02,47.26,38.03,54.66,8.08,0.46,3.76,17.08,3.28,30.76,6.19,85,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,08-03-2020,33.21,65.35,36.79,32.79,39.76,9.92,0.43,3.56,18.91,3.31,16.21,1.58,81,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,09-03-2020,31.91,72.97,38.46,33.97,41.4,8.32,0.47,2.35,14.32,6.64,43.24,1.52,73,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,10-03-2020,23.62,54.12,37.88,28.7,38.3,9.33,0.37,3.3,20.51,1.95,10.46,0.49,60,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,11-03-2020,29.34,80.06,41.21,41.33,47.05,6.33,0.45,4.67,12.99,4.42,28.87,5.22,63,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,12-03-2020,31.71,75.03,40.04,46.46,49.06,4.81,0.47,4.45,12.52,5.31,40.66,1.78,79,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,13-03-2020,28.74,79.96,35.4,35.43,40.37,6.82,0.39,3.5,18.1,2.29,18.34,0.85,78,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,14-03-2020,30.08,77.15,37.94,42.05,45.44,5.07,0.44,4.68,15.11,2.39,18.93,7.23,79,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,15-03-2020,32.82,83.08,42.57,46.19,50.46,3.99,0.45,7.09,15.97,3.5,20.94,3.04,87,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,16-03-2020,23.18,57.41,37.08,40.08,43.87,4.96,0.39,4.93,13.94,2.9,17.47,1.01,66,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,17-03-2020,19.59,61.38,35.37,39.47,42.5,4.51,0.38,4.28,16.5,2.84,24.7,1.29,58,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,18-03-2020,16.77,49.92,35.31,40.63,43.08,4.48,0.35,5.27,15.03,1.63,9,0.32,56,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,19-03-2020,40.1,94.97,36.06,46.92,50.82,7.49,0.63,9.1,16.85,7.13,51.71,5.93,83,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,20-03-2020,23.98,72.23,23.27,35.26,36.57,8.26,0.48,3.73,24.52,4.25,24.76,2.03,79,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,21-03-2020,30.17,107.18,32.42,42.36,42.26,6.15,0.53,9.33,20.93,5.63,44.46,10.37,82,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,22-03-2020,,101.25,35.34,42.39,44.04,4.06,0.54,8,20.17,9.54,93.76,17.1,113,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,23-03-2020,33.98,72.88,30.35,29.61,34.22,6.08,0.42,3.92,24.12,3.19,19.76,0.92,80,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,24-03-2020,25.9,58.83,29.48,26.95,32.27,6.39,0.38,4.16,24.36,2.3,14.15,0.26,65,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,25-03-2020,26.35,57.41,29.11,27.09,32.12,6.03,0.38,3.66,24.62,1.94,11.07,0.72,59,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,26-03-2020,27.78,64.04,29.03,27.93,32.51,5.52,0.36,2.57,24.24,2.41,31.59,0.45,59,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,27-03-2020,,61.9,28.76,27.46,32.1,6.75,0.41,3.99,28.21,1.66,5.28,0.14,65,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,28-03-2020,34.42,70.48,5.71,19.55,13.62,0.85,0.48,6.21,30.85,2.23,8.36,0.25,78,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,29-03-2020,39.72,73.95,5.42,19.35,13.41,0.59,0.45,3.42,33.5,2.46,11.17,0.17,76,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,30-03-2020,29.53,65.47,5.42,19.44,13.48,0.79,0.4,5.08,31.23,2.23,16.45,0.24,71,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,31-03-2020,40.06,74.91,5.34,18.56,12.93,1.31,0.47,3.82,33.02,5.45,20.26,1.02,67,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,01-04-2020,46.99,79.44,6.2,20.97,14.72,1.68,1.36,2.74,26.42,6.31,31.82,0.9,106,Moderate
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,02-04-2020,49.15,80.03,5.58,20.26,14.04,1.46,0.61,4.23,27.04,3.56,14.23,0.75,86,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,03-04-2020,42.71,73.78,5.4,18.31,13.01,1.58,0.55,3.41,25.4,3.67,26.19,1.3,74,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,04-04-2020,41.3,73.76,4.54,14.44,10.44,4.46,0.53,3.72,20.53,4.74,20.33,0.93,71,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,05-04-2020,32.55,61.29,13.22,7.31,11.95,7.65,0.5,6.15,24.18,2.29,9.63,0.38,71,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,06-04-2020,32.41,61.74,13.16,7.17,11.84,7.94,1.35,4.7,23.74,2.62,24.37,0.48,79,Satisfactory
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,07-04-2020,22.33,36.9,79.13,24.04,59.98,34.47,2.2,7.06,33.66,2.19,11.03,0.44,146,Moderate
